"U_UCZELNIA_ID";"U_NAZWA_UCZELNI";"U_QS_CONTINUATION_RATE_1617";"U_QS_CONTINUATION_RATE_1718";"U_QS_CONTINUATION_RATE_1819";"U_QS_N_ABS_1ST_1617";"U_QS_N_ABS_2ST_1617";"U_QS_N_ABS_JMGR_1617";"U_QS_N_ABS_DR_1617";"U_QS_N_PRACA_1ST_1617";"U_QS_N_PRACA_2ST_1617";"U_QS_N_PRACA_JMGR_1617";"U_QS_N_PRACA_DR_1617";"U_QS_N_BEZR_1ST_1617";"U_QS_N_BEZR_2ST_1617";"U_QS_N_BEZR_JMGR_1617";"U_QS_N_BEZR_DR_1617";"U_QS_N_STUD_1ST_1617";"U_QS_N_STUD_2ST_1617";"U_QS_N_STUD_JMGR_1617";"U_QS_N_STUD_DR_1617";"U_QS_N_UNABLE_1ST_1617";"U_QS_N_UNABLE_2ST_1617";"U_QS_N_UNABLE_JMGR_1617";"U_QS_N_UNABLE_DR_1617";"U_QS_N_ABS_1ST_1718";"U_QS_N_ABS_2ST_1718";"U_QS_N_ABS_JMGR_1718";"U_QS_N_ABS_DR_1718";"U_QS_N_PRACA_1ST_1718";"U_QS_N_PRACA_2ST_1718";"U_QS_N_PRACA_JMGR_1718";"U_QS_N_PRACA_DR_1718";"U_QS_N_BEZR_1ST_1718";"U_QS_N_BEZR_2ST_1718";"U_QS_N_BEZR_JMGR_1718";"U_QS_N_BEZR_DR_1718";"U_QS_N_STUD_1ST_1718";"U_QS_N_STUD_2ST_1718";"U_QS_N_STUD_JMGR_1718";"U_QS_N_STUD_DR_1718";"U_QS_N_UNABLE_1ST_1718";"U_QS_N_UNABLE_2ST_1718";"U_QS_N_UNABLE_JMGR_1718";"U_QS_N_UNABLE_DR_1718";"U_QS_N_ABS_1ST_1819";"U_QS_N_ABS_2ST_1819";"U_QS_N_ABS_JMGR_1819";"U_QS_N_ABS_DR_1819";"U_QS_N_PRACA_1ST_1819";"U_QS_N_PRACA_2ST_1819";"U_QS_N_PRACA_JMGR_1819";"U_QS_N_PRACA_DR_1819";"U_QS_N_BEZR_1ST_1819";"U_QS_N_BEZR_2ST_1819";"U_QS_N_BEZR_JMGR_1819";"U_QS_N_BEZR_DR_1819";"U_QS_N_STUD_1ST_1819";"U_QS_N_STUD_2ST_1819";"U_QS_N_STUD_JMGR_1819";"U_QS_N_STUD_DR_1819";"U_QS_N_UNABLE_1ST_1819";"U_QS_N_UNABLE_2ST_1819";"U_QS_N_UNABLE_JMGR_1819";"U_QS_N_UNABLE_DR_1819";"U_QS_N_ABS_1ST_1920";"U_QS_N_ABS_2ST_1920";"U_QS_N_ABS_JMGR_1920";"U_QS_N_ABS_DR_1920";"U_QS_N_PRACA_1ST_1920";"U_QS_N_PRACA_2ST_1920";"U_QS_N_PRACA_JMGR_1920";"U_QS_N_PRACA_DR_1920";"U_QS_N_BEZR_1ST_1920";"U_QS_N_BEZR_2ST_1920";"U_QS_N_BEZR_JMGR_1920";"U_QS_N_BEZR_DR_1920";"U_QS_N_STUD_1ST_1920";"U_QS_N_STUD_2ST_1920";"U_QS_N_STUD_JMGR_1920";"U_QS_N_STUD_DR_1920";"U_QS_N_UNABLE_1ST_1920";"U_QS_N_UNABLE_2ST_1920";"U_QS_N_UNABLE_JMGR_1920";"U_QS_N_UNABLE_DR_1920";"U_QS_STUDENT_ENTREPRENEURSHIPS_1617";"U_QS_STUDENT_ENTREPRENEURSHIPS_1718";"U_QS_STUDENT_ENTREPRENEURSHIPS_1819";"U_QS_STUDENT_ENTREPRENEURSHIPS_1920";"U_GRUP_UNEMPLOYMENT_1ST_1617";"U_GRUP_UNEMPLOYMENT_MGR_1617";"U_GRUP_UNEMPLOYMENT_DR_1617";"U_GRUP_UNEMPLOYMENT_1ST_1718";"U_GRUP_UNEMPLOYMENT_MGR_1718";"U_GRUP_UNEMPLOYMENT_DR_1718";"U_GRUP_UNEMPLOYMENT_1ST_1819";"U_GRUP_UNEMPLOYMENT_MGR_1819";"U_GRUP_UNEMPLOYMENT_DR_1819";"U_GRUP_UNEMPLOYMENT_1ST_1920";"U_GRUP_UNEMPLOYMENT_MGR_1920";"U_GRUP_UNEMPLOYMENT_DR_1920";"U_UMULTI_UNEMPLOYMENT_1ST_1617";"U_UMULTI_UNEMPLOYMENT_2ST_1617";"U_UMULTI_UNEMPLOYMENT_JMGR_1617";"U_UMULTI_UNEMPLOYMENT_1ST_1718";"U_UMULTI_UNEMPLOYMENT_2ST_1718";"U_UMULTI_UNEMPLOYMENT_JMGR_1718";"U_UMULTI_UNEMPLOYMENT_1ST_1819";"U_UMULTI_UNEMPLOYMENT_2ST_1819";"U_UMULTI_UNEMPLOYMENT_JMGR_1819";"U_UMULTI_REGION_1ST_1617";"U_UMULTI_REGION_2ST_1617";"U_UMULTI_REGION_JMGR_1617";"U_UMULTI_REGION_1ST_1718";"U_UMULTI_REGION_2ST_1718";"U_UMULTI_REGION_JMGR_1718";"U_UMULTI_REGION_1ST_1819";"U_UMULTI_REGION_2ST_1819";"U_UMULTI_REGION_JMGR_1819";"U_UMULTI_N_16";"U_UMULTI_N_17";"U_UMULTI_N_18";"U_UMULTI_N_19";"U_UMULTI_N_20";"U_UMULTI_NFIRM_18";"U_UMULTI_NFIRM_19";"U_UMULTI_NFIRM_20";"U_UMULTI_NFIRM_21"
3837;"Uniwersytet Szczeciński";73,1;66,5;68,2;1638;1404;357;5;693;1109;285;5;23;44;13;0;788;40;12;0;23;20;3;0;1423;1258;356;12;666;1000;294;11;24;36;9;1;607;47;13;0;15;24;2;0;1513;1103;290;57;704;866;234;51;40;52;7;0;651;57;10;1;20;10;3;0;1275;710;269;11;606;573;219;10;16;27;10;0;577;30;15;0;21;5;2;0;147;150;137;79;2,6;6,5;0;2,4;6,4;0;2,5;4,7;5,3;2;7;0;3,9;3,2;3,7;4,4;3,1;2,7;5,6;5;2,3;36,9;66;56,1;41,2;65,2;59,4;41,2;66,5;60;3545;3316;2985;2787;2380;381;332;296;271
3838;"Uniwersytet Śląski w Katowicach";73,8;71,3;69,8;2633;2339;682;37;1042;1835;552;34;42;85;33;1;1369;72;12;0;23;29;7;0;2836;2201;669;74;1238;1777;551;66;29;45;18;2;1375;53;21;1;11;33;6;0;2645;2080;665;77;1122;1626;534;62;74;88;28;2;1258;87;27;0;14;29;5;1;2551;1677;588;66;1110;1306;472;58;30;63;29;2;1248;83;25;0;10;21;4;0;224;208;192;151;2,6;6,4;0;1,9;5,3;2,7;2;5,5;5,2;1,6;6;0;4,4;3,7;5,1;2,6;2,1;2,9;6,1;4,5;4,5;35,9;70,4;67,5;38,8;71,7;68,8;37,7;69;67,5;5722;5944;5578;5286;4794;505;534;475;465
3839;"Uniwersytet Warmińsko-Mazurski w Olsztynie";70,8;70,4;66,7;3387;2428;517;39;1485;1925;403;34;113;128;21;0;1527;38;11;0;23;41;4;1;2923;1905;484;37;1291;1531;391;33;77;67;23;1;1339;34;4;0;64;26;2;1;2979;1964;484;72;1407;1538;379;63;117;114;22;2;1214;39;7;1;33;39;2;0;2744;1667;410;30;1269;1346;325;28;63;70;24;0;1238;28;10;0;39;27;1;1;182;174;157;171;5,6;12,4;7,7;4,2;9,1;5,4;4,2;8,6;6,9;5,1;11,7;3,3;6,7;5,4;4,2;6;3,6;4,9;8,5;6;4,9;29,6;51,1;35,8;30,3;54,6;36;32,3;49,5;34,2;6475;6161;5394;5377;4976;503;491;483;522
3840;"Uniwersytet Wrocławski";78,5;77,1;74,6;2950;2654;685;131;1046;2057;532;99;34;55;20;3;1625;92;36;1;17;23;4;1;2983;2164;566;138;1098;1608;448;113;22;43;13;0;1629;68;22;0;11;18;5;0;3078;2260;542;93;1118;1643;430;75;60;87;30;3;1620;118;22;0;25;13;10;1;3020;2038;593;66;1228;1496;495;52;33;53;17;2;1512;142;24;0;19;8;1;0;200;166;173;173;1,5;4,3;3,8;1,2;4;1,4;1,3;3,9;3,2;1,5;4,7;0;3,4;2,2;3,1;2,2;2;2,4;4,6;4,1;6;21,9;46,8;47,9;22;47,1;48,2;23;46,2;53,4;6042;6357;5840;5880;5725;537;483;426;481
3841;"Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie";75,6;73,8;74,8;1452;975;700;66;656;807;561;56;28;26;19;0;663;37;25;1;15;14;11;0;1357;992;618;51;693;848;511;40;18;15;14;2;563;22;39;0;12;12;4;0;1279;691;554;40;621;563;449;29;26;30;18;1;554;27;27;1;5;9;6;1;847;609;495;18;417;503;411;16;17;21;12;0;368;29;36;0;11;10;5;0;135;110;89;104;3,3;5,4;1,5;2,4;4,2;0;1,6;3,6;0;1,9;3,3;0;3,4;2,8;3;2,2;1,5;2,6;3,9;4,8;3,8;25;43,3;35,9;27,7;46,8;39,2;27,4;44,5;37,5;3446;3086;2727;2398;2067;318;272;239;254
3842;"Katolicki Uniwersytet Lubelski Jana Pawła II w Lublinie";78,4;75,5;73,8;1050;1300;701;119;267;874;532;90;14;112;44;5;668;63;16;3;11;22;6;0;1067;994;646;90;309;719;493;76;26;71;34;2;633;37;25;1;19;11;5;0;801;794;701;113;210;508;508;89;37;91;78;2;480;36;24;0;14;8;3;0;927;657;587;85;221;438;452;69;14;43;40;0;579;40;22;0;11;7;4;0;80;82;78;75;2,5;11,2;3,4;3,4;8,6;2,2;3,2;10,8;1,8;2,7;12,5;2,4;4,5;9;6,3;8,3;7,6;5,5;13,7;12,3;12;17,8;49,1;37,1;20;49,8;33,9;17,4;47;34;3442;3074;2817;2389;2255;244;225;213;204
3843;"Uniwersytet Rzeszowski";78,1;76,5;77,5;2514;2387;228;12;835;1800;155;12;89;173;38;0;1398;44;5;0;23;39;3;0;2268;2323;259;22;864;1775;192;18;65;170;24;0;1150;27;8;0;19;32;3;0;2287;2434;253;26;802;1804;160;23;98;241;46;1;1222;53;7;0;18;51;0;1;2476;1929;290;50;906;1520;205;43;97;141;36;5;1316;44;7;0;20;25;2;0;162;128;170;175;4,4;14;0;3,7;12,3;0;3,9;10,4;3,8;4,5;12,1;12;10,7;7,4;17,5;7,7;7,3;9,7;12,3;10,3;19,1;29,1;65,7;54,6;33,4;67,5;55,8;30,5;64,7;43,7;5694;5174;4875;4827;4807;427;374;388;489
3844;"Uniwersytet Zielonogórski";65,8;58,6;57,3;1431;1237;1;12;769;1008;0;10;27;34;0;1;507;28;0;0;19;28;0;0;1447;953;2;20;870;801;2;17;34;19;0;1;431;17;0;0;19;17;0;0;1350;1021;202;26;809;855;154;21;41;32;12;0;398;18;9;0;10;19;3;2;1213;775;189;13;738;667;156;11;29;23;8;2;352;18;3;0;7;11;1;0;111;94;113;95;3,4;5;16,7;2,9;5,7;0;2,6;5,4;3,8;3,1;6,5;15,4;3,8;2,7;;4,7;2,1;;5,4;3,3;5,8;44,2;63,5;;50,8;68,2;;47,5;65,1;65,3;3050;2639;2434;2497;2239;290;258;255;278
3845;"Politechnika Warszawska";81,8;79,6;77,7;4131;2815;8;94;1711;2259;6;79;21;40;0;0;2187;78;0;0;23;16;0;0;3708;2885;0;99;1669;2357;0;81;22;30;0;1;1794;80;0;1;16;22;0;0;3594;2718;0;125;1647;2206;0;112;33;48;0;1;1681;99;0;0;10;19;0;2;3149;2331;0;58;1439;1879;0;52;29;36;0;0;1471;104;0;0;8;20;0;0;394;436;376;332;1,5;2,9;1,1;1,1;2,4;3;0,7;2,6;2,4;1,5;2,9;1,7;1,5;1,5;0;2;1,1;;2,5;1,9;;23,4;43,4;75;26,2;44,6;;27,5;44,7;;6831;7082;6666;6428;5492;1148;1189;1069;1019
3846;"Politechnika Białostocka";68,2;57,4;60,7;1578;864;0;9;665;717;0;8;33;38;0;0;772;16;0;0;8;5;0;0;1581;993;0;11;755;829;0;10;52;35;0;0;625;16;0;0;10;14;0;0;1458;916;0;13;660;728;0;13;36;34;0;0;648;16;0;0;8;6;0;0;1251;604;0;5;539;523;0;5;33;14;0;0;583;13;0;0;8;6;0;0;107;130;119;100;5,4;11,8;0;5,4;7,8;0;3,9;5,8;0;4,8;7,9;0;4,8;4,3;;6,3;3,7;;5,3;3,8;;35,7;70,2;;40,8;72,1;;38,1;69,3;;2378;2666;2534;2203;1932;344;376;335;357
3847;"Politechnika Częstochowska";67,4;62,7;59,8;1411;1268;0;19;750;1053;0;16;34;46;0;1;543;26;0;0;5;18;0;0;1075;1054;0;29;604;884;0;25;21;34;0;1;374;16;0;0;5;9;0;0;915;898;0;30;552;748;0;25;23;38;0;3;293;23;0;1;3;13;0;1;779;555;0;25;443;467;0;22;15;21;0;2;286;12;0;0;3;9;0;0;134;113;102;77;4,1;11,4;10,5;3,3;11,4;3,4;3,2;8,4;6,7;4;7,2;8;4;3,7;;3,6;3,3;;4,2;4,5;;35,3;53,9;;37,2;54,7;;40,5;55,7;;2738;2615;2106;1695;1458;333;317;248;221
3848;"Politechnika Gdańska";81,5;78,6;72,2;3022;2173;0;62;1203;1838;0;54;24;52;0;0;1680;53;0;1;18;10;0;1;2816;2212;0;71;1250;1848;0;66;32;47;0;1;1419;47;0;1;11;16;0;0;2640;1880;0;62;1238;1552;0;57;32;33;0;0;1248;84;0;0;11;7;0;0;2367;1574;0;34;1083;1312;0;31;27;39;0;0;1148;59;0;0;4;6;0;0;326;302;280;231;1,7;5,1;3,2;1,5;4,8;1,4;1,3;3,6;1,6;1,5;2,6;2,9;2,8;2,4;;3,3;2,2;;4,2;2;;28,2;58,9;;31,4;58,2;;33;57;;5519;5669;4669;4538;3914;984;871;725;789
3849;"Politechnika Śląska";72,6;74,5;72,5;3780;2748;0;70;1837;2474;0;64;42;48;0;0;1756;23;0;0;8;9;0;1;3240;2589;0;61;1689;2319;0;57;36;45;0;0;1401;21;0;0;12;17;0;0;2896;2294;0;69;1487;2031;0;60;33;57;0;2;1263;64;0;0;10;15;0;1;2733;2054;0;33;1387;1831;0;32;38;45;0;0;1216;49;0;0;8;9;0;0;276;272;251;257;2;5,9;0;2;4,2;1,6;1,8;3,7;1,4;2,1;4,5;0;2,9;1,8;;3;1,7;;2,6;2,5;;45,3;81,3;;49,1;81,9;;47,5;81;;6752;6472;5805;5164;4760;852;814;717;712
3850;"Politechnika Świętokrzyska";69,3;68,8;65,5;1432;882;0;2;616;747;0;2;46;31;0;0;687;12;0;0;6;9;0;0;1335;867;0;5;653;723;0;4;45;43;0;0;553;11;0;0;15;12;0;1;1043;794;0;6;484;656;0;6;50;55;0;0;433;12;0;0;4;3;0;0;856;524;0;2;432;456;0;2;33;24;0;0;327;9;0;0;0;3;0;0;81;107;63;73;6,6;15,8;;5,6;12,2;0;6,1;11,3;0;5,8;10,7;;7,3;3,7;;6,9;5;;8;7,1;;35,1;72,4;;41,6;69,7;;36,9;68;;2526;2271;2127;1674;1412;261;278;218;210
3851;"Politechnika Koszalińska";58,2;57,7;50,1;843;646;0;0;520;537;0;0;22;25;0;0;220;6;0;0;8;17;0;0;725;456;0;4;426;387;0;4;25;21;0;0;227;5;0;0;10;10;0;0;585;331;0;6;401;294;0;6;16;9;0;0;128;2;0;0;6;3;0;0;591;327;0;1;365;285;0;1;22;17;0;0;171;3;0;0;13;4;0;0;83;61;56;38;8,1;9,9;;3,7;9;0;5;6,9;0;5,9;6,1;;4,4;4;;6,3;4,8;;4,2;2,8;;38,8;62,2;;40,1;55,1;;43,8;63,6;;1596;1533;1138;817;893;198;204;134;100
3852;"Politechnika Krakowska im. Tadeusza Kościuszki";78,9;77,7;78;2760;1930;0;17;1074;1636;0;16;33;65;0;0;1524;46;0;0;9;8;0;0;2248;2425;0;15;918;2090;0;14;31;45;0;0;1206;42;0;0;11;15;0;0;2077;1826;0;25;825;1556;0;23;43;56;0;1;1131;57;0;0;5;4;0;0;1903;1198;0;13;728;1037;0;12;30;32;0;0;1067;27;0;0;5;5;0;0;215;267;215;168;2,8;7,3;0;2,4;6;0;2;4,6;0;1,9;6,3;0;3,6;3,5;;3,4;2;;6,3;3;;27;52;;28,5;55,3;;28,9;57,4;;4430;4641;4447;3846;3136;655;729;674;624
3853;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie";81,2;82,5;78,3;5085;3805;0;107;1852;3146;0;93;53;82;0;3;2990;86;0;1;26;11;0;0;4374;3517;0;107;1583;2999;0;91;36;66;0;0;2598;65;0;1;12;18;0;0;3950;4051;0;110;1544;3399;0;86;43;112;0;1;2208;165;0;0;8;17;0;1;3707;2792;0;47;1390;2356;0;45;44;56;0;1;2118;146;0;0;13;7;0;0;367;350;350;376;1,4;6,4;2,8;1,1;4,9;0;1,4;3,9;1,8;1,4;4,8;0;3,4;2,1;;3,1;2;;3,6;2,9;;21,1;43,7;;21,4;45,4;;23,4;47;;9326;9005;8007;8420;6626;1195;1153;1062;1239
3854;"Politechnika Lubelska";77,5;77;73,5;1344;1060;0;12;459;854;0;11;34;46;0;0;790;18;0;0;5;3;0;0;1306;1265;0;10;467;997;0;9;20;57;0;0;746;29;0;0;8;8;0;0;1335;1101;0;7;502;827;0;7;25;54;0;0;718;26;0;0;15;2;0;0;1168;821;0;1;428;643;0;1;25;35;0;0;613;12;0;0;6;4;0;0;118;131;112;87;3,8;11,4;0;2,3;7,6;0;3,4;8;0;4,9;10,2;;6,9;4,4;;3,7;4,7;;6,1;5,1;;28,6;70,5;;30,3;66,3;;32,6;65;;2868;2630;2480;2365;2075;359;359;320;300
3855;"Politechnika Łódzka";74,3;71,4;65,5;2026;1496;0;72;994;1250;0;56;20;34;0;2;893;35;0;0;8;15;0;0;1904;1375;0;54;960;1174;0;42;28;22;0;2;802;21;0;1;13;7;0;2;1811;1396;0;75;1021;1158;0;66;23;33;0;0;663;53;0;0;16;14;0;2;1953;1208;0;22;1061;1009;0;19;34;35;0;0;726;45;0;0;15;8;0;0;168;181;186;188;2,4;6,1;2,8;2,6;5,8;1,9;1,2;4,5;1,3;2,5;4,1;0;3;2,5;;3,5;1,7;;2,6;2,4;;42,9;73,9;;45,6;71,3;;49,7;70,8;;3769;3463;3513;3261;2994;451;481;501;514
3856;"Politechnika Opolska";62,5;64;64,9;865;681;0;13;497;585;0;13;15;20;0;0;303;18;0;0;5;6;0;0;738;736;0;9;411;623;0;8;12;19;0;0;261;25;0;0;5;10;0;0;965;744;0;6;521;632;0;6;16;31;0;0;357;25;0;0;5;11;0;0;878;757;0;5;553;650;0;5;32;16;0;0;247;15;0;0;5;9;0;0;61;75;65;78;3,9;7,5;0;3,3;5,7;11,1;2,3;5,6;0;5,2;6,2;0;2,5;2,4;;3,1;1,8;;2,9;3,9;;42,2;58,7;;40,8;61,4;;42,1;58,5;;1616;1444;1496;1737;1419;173;167;180;211
3857;"Politechnika Poznańska";78,6;77,7;78;2990;2452;0;50;1294;2104;0;47;23;27;0;0;1575;51;0;0;9;18;0;2;2804;2264;0;44;1226;1936;0;37;19;27;0;0;1462;44;0;1;11;13;0;0;2606;2359;0;39;1166;2040;0;38;15;49;0;0;1342;66;0;0;3;17;0;0;2601;1509;0;26;1176;1339;0;25;31;19;0;0;1328;41;0;0;9;7;0;0;347;339;313;228;1;3,3;0;1;2,7;0;1;2,3;0;1,5;2,5;0;2,2;1,1;;2;1,2;;2,1;2,2;;34,7;66,2;;34,4;66,3;;35,5;67,7;;5757;5378;5157;4747;4517;985;985;879;819
3858;"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu";61,9;62,2;60,8;1008;678;0;6;583;515;0;6;54;71;0;0;299;8;0;0;11;10;0;0;875;591;0;7;491;475;0;7;45;41;0;0;278;6;0;0;7;12;0;0;938;358;0;19;528;268;0;17;65;36;0;2;266;5;0;0;9;5;0;0;539;263;40;1;335;208;37;1;21;16;3;0;142;4;0;0;3;4;0;0;68;65;57;40;7;14,2;0;7,9;11,7;0;5,9;9,8;21,1;5,9;12,2;;9,2;10,8;;9,2;7,1;;11,2;10,3;;45,8;60,7;;46,5;65,8;;44,2;61,2;;1866;1636;1454;1234;901;175;151;135;120
3859;"Politechnika Rzeszowska im. Ignacego Łukasiewicza";76,2;76,7;75,8;2903;1926;0;8;1103;1637;0;7;80;93;0;0;1530;9;0;0;24;15;0;1;2682;1653;0;11;1000;1403;0;11;79;86;0;0;1429;7;0;0;33;13;0;0;2706;1366;0;15;1011;1106;0;14;81;119;0;0;1452;16;0;1;24;10;0;0;2324;1515;0;6;881;1239;0;6;91;107;0;0;1222;26;0;0;14;15;0;0;172;180;156;157;4;12,6;0;4,3;9,6;9,1;3,7;8,1;13,3;4,2;13,1;16,7;6,9;4,8;;7,4;5,3;;7,9;8,8;;32,9;73,3;;32;72,9;;31,9;68,3;;5000;4798;4344;4112;3850;495;494;488;468
3860;"Politechnika Wrocławska";77,8;76,2;72,9;4520;3443;0;107;1910;2891;0;95;31;57;0;1;2329;86;0;0;14;14;0;0;4294;3218;0;120;1890;2689;0;106;21;48;0;2;2158;85;0;1;13;11;0;1;4277;3056;0;135;2008;2499;0;120;48;84;0;1;2000;143;0;2;18;14;0;2;4111;2551;0;53;1800;2107;0;46;56;51;0;0;2031;136;0;0;14;5;0;1;442;448;455;405;1,7;4,3;3,7;1,4;3;0,8;1,3;3,5;1,5;1,9;4,5;1,9;2;1,8;;1,5;1,6;;2,9;2,9;;27,3;51,4;;27,3;50,7;;29,6;48,1;;7688;8084;7623;7408;6777;1332;1390;1365;1405
3861;"Akademia Techniczno-Humanistyczna w Bielsku-Białej";55,3;57,1;55,4;991;465;0;0;688;398;0;0;17;7;0;0;231;7;0;0;8;8;0;0;795;456;0;3;552;392;0;3;11;13;0;0;176;3;0;0;8;11;0;0;755;451;0;1;543;382;0;1;7;24;0;0;171;7;0;0;5;10;0;0;723;400;0;0;534;346;0;0;13;11;0;0;152;2;0;0;7;9;0;0;79;69;58;71;3,9;6;;2;3,9;0;1,6;3,1;;2,2;2,2;;2,9;1,6;;1,7;2,9;;1,4;5,3;;57,8;69,4;;57;71,6;;58,1;71,7;;1479;1431;1252;1206;1114;172;175;146;162
3862;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie";74,8;70,7;69,9;2978;2349;182;55;1320;1940;126;48;42;45;6;0;1442;49;2;0;30;37;0;0;2885;2133;179;42;1415;1813;116;37;36;39;8;1;1238;38;3;0;18;31;1;1;3035;1967;184;37;1413;1602;109;36;46;64;4;0;1362;45;3;0;20;28;4;0;2550;1239;179;26;1151;1031;119;25;36;33;3;0;1182;39;7;0;12;13;1;0;240;241;248;189;2,3;6;3,6;1,9;4,2;0;2,2;4,7;0;1,9;6,3;0;3,3;2;3,3;2,5;1,8;4,8;3,4;3,3;2,2;21,5;35;23,6;22,4;34,7;30,2;22,1;34,9;27,7;5153;5681;5097;4932;4145;638;644;588;549
3863;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy";68,2;59,9;58,2;1004;662;0;13;528;565;0;10;12;25;0;1;400;7;0;0;5;13;0;0;1024;627;0;9;600;544;0;7;21;18;0;1;329;5;0;0;4;3;0;1;1021;572;0;4;604;479;0;2;20;29;0;0;321;7;0;0;5;4;0;0;959;491;0;3;560;413;0;2;14;13;0;0;318;6;0;0;8;3;0;0;80;84;86;87;3;6,9;0;3,5;7,7;11,1;2,9;4,9;0;2,8;5,9;0;2,7;3,9;;3,6;3;;3,1;5,3;;46,3;70;;49,9;72,8;;50,7;69,9;;1885;1778;1580;1631;1430;199;215;218;244
3864;"Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie";80,3;80,8;78,7;1969;1965;0;16;581;1562;0;10;51;108;0;1;1245;39;0;0;9;12;0;0;1570;1663;40;11;487;1360;33;10;27;74;1;0;965;47;1;0;11;12;0;1;1415;1510;60;24;480;1172;45;20;37;103;4;0;834;46;1;1;16;20;0;2;1182;1063;60;23;392;853;47;19;31;41;6;0;683;19;1;0;5;12;0;1;114;94;93;81;2,7;12;0;3,2;10,4;9,1;2,5;9,6;0;3,9;12,5;4,3;8,8;5,7;;5,8;4,5;2,7;8,2;7,1;6,9;17,3;44,7;;16,8;49,6;62,5;19,3;40,6;31,7;3767;3731;3308;2899;2351;323;304;284;262
3865;"Uniwersytet Przyrodniczy w Lublinie";73;70,5;69,4;1606;787;186;24;474;572;142;14;52;63;14;1;922;27;2;0;13;13;2;0;1362;866;162;21;437;609;135;14;48;68;10;1;753;34;2;0;11;3;0;1;1164;711;133;25;395;478;111;18;54;78;7;2;620;26;2;0;6;11;0;3;1008;518;137;11;321;374;114;10;29;44;9;0;551;14;3;0;11;3;2;1;84;87;75;61;4,5;18,4;4,2;4,8;16,8;14,3;4,2;14,1;8;5,5;20,9;0;8,4;8,3;7,7;8,2;8,1;5,9;11,5;11,8;4;22;56,9;22,2;23,4;56,1;30,9;24,1;49,5;21,1;2342;2588;2411;1978;1693;252;258;225;209
3866;"Uniwersytet Przyrodniczy w Poznaniu";78,8;75,6;74,5;1580;1072;52;23;644;873;42;19;14;27;2;0;827;22;1;0;10;15;1;0;1388;1059;68;40;617;845;58;30;13;21;2;0;671;25;0;0;5;13;0;0;1118;953;61;35;504;785;51;28;14;21;1;3;547;22;0;0;5;6;0;0;1150;787;44;23;515;618;37;19;16;20;1;1;570;28;2;1;9;6;0;0;88;109;56;61;2;6;4,3;1,7;6,8;0;2,4;4,1;0;2,2;5,7;4,3;2,4;2,6;4,1;2,9;2,1;3;4;2,2;1,6;29,2;58,1;52,9;29,9;55,8;44,1;32,5;57,9;50,8;2723;2767;2550;2165;2005;255;241;203;176
3867;"Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach";71,1;67,4;68,8;1034;830;0;9;470;618;0;7;33;56;0;1;443;10;0;0;27;15;0;0;902;813;0;5;453;619;0;5;26;36;0;0;350;13;0;0;12;20;0;0;877;711;0;21;479;539;0;17;34;56;0;1;303;13;0;0;14;23;0;0;916;530;0;12;475;408;0;10;26;24;0;1;325;15;0;0;13;10;0;0;62;72;53;38;5,2;15,3;11,1;4,8;8,2;0;3,5;8;4,8;3,8;7;16,7;6,6;7;;5,8;4,6;;6,3;8,1;;29,2;43;;31,9;46,5;;34,5;43,9;;2228;1862;1665;1533;1488;173;159;137;118
3868;"Uniwersytet Przyrodniczy we Wrocławiu";78;77,9;77,3;1450;832;158;21;492;647;117;16;17;31;6;0;859;15;1;0;3;5;0;1;1260;814;191;28;453;660;150;24;12;20;6;1;727;20;4;0;4;8;2;0;1198;830;209;17;387;639;159;17;23;39;7;0;699;38;6;0;8;3;0;0;1151;673;228;19;397;525;183;15;15;17;10;0;659;19;0;0;4;6;1;0;90;99;85;100;2,3;7,9;4,8;2,8;10;0;1,7;5,4;0;1,8;10,9;10,5;4;4;3,8;3;2,7;3,3;5,8;5;3,5;18,9;42,6;24,1;18,1;44,2;30,4;17,8;40,2;25,8;2427;2393;2310;2232;2113;277;278;282;274
3869;"Szkoła Główna Handlowa w Warszawie";86,2;82,6;78,9;1234;2194;0;17;460;1896;0;13;3;19;0;0;662;31;0;0;3;12;0;1;1195;2371;0;36;457;2049;0;31;7;22;0;0;607;31;0;2;4;10;0;0;1235;2227;0;23;499;1906;0;20;3;19;0;0;585;43;0;1;3;15;0;1;1238;2720;0;8;562;2334;0;7;5;28;0;0;552;63;0;0;3;15;0;0;235;291;262;333;0,2;1,4;0;0,3;1,3;0;0,3;1,1;0;0,4;1,5;0;1,5;0,9;;1,7;1;;1,1;0,9;;21,3;45,7;;21,5;45,7;;22,5;46,9;;3228;3415;2987;4184;4367;562;578;648;865
